strain,gene,start,end,type
ICMP5845,PNIFCKEH_03861,2804095,2805039,accessory
ICMP5845,PNIFCKEH_03862,2805049,2807670,accessory
ICMP5845,PNIFCKEH_03863,2807610,2808902,accessory
ICMP5845,PNIFCKEH_03864,2809052,2809537,accessory
ICMP5845,PNIFCKEH_03865,2809940,2810323,accessory
ICMP5845,PNIFCKEH_03866,2810316,2811176,accessory
ICMP5845,PNIFCKEH_03867,2811270,2811404,accessory
ICMP5845,PNIFCKEH_03868,2811589,2811951,accessory
ICMP5845,PNIFCKEH_03869,2811948,2812523,accessory
ICMP5845,PNIFCKEH_03870,2812908,2813114,accessory
ICMP5845,PNIFCKEH_03871,2813161,2813472,accessory
ICMP5845,PNIFCKEH_03872,2813374,2814381,accessory
ICMP5845,PNIFCKEH_03873,2814381,2814599,accessory
ICMP5845,PNIFCKEH_03874,2814783,2816777,accessory
ICMP5845,PNIFCKEH_03875,2816767,2817078,accessory
ICMP5845,PNIFCKEH_03876,2817547,2818413,accessory
ICMP5845,PNIFCKEH_03877,2818539,2820434,accessory
ICMP5845,PNIFCKEH_03878,2820575,2820736,accessory
ICMP5845,PNIFCKEH_03879,2820833,2821093,accessory
ICMP5845,PNIFCKEH_03880,2821221,2821406,accessory
ICMP5845,PNIFCKEH_03881,2821768,2822394,accessory
ICMP5845,PNIFCKEH_03882,2822531,2822635,accessory
ICMP5845,PNIFCKEH_03883,2822717,2823250,accessory
ICMP5845,PNIFCKEH_03884,2823250,2824065,accessory
ICMP5845,PNIFCKEH_03885,2824041,2824484,accessory
ICMP5845,PNIFCKEH_03886,2824488,2825201,accessory
ICMP5845,PNIFCKEH_03887,2825198,2826475,accessory
ICMP5845,PNIFCKEH_03888,2826478,2827194,accessory
ICMP5845,PNIFCKEH_03889,2827191,2827622,accessory
ICMP5845,PNIFCKEH_03890,2827631,2828170,accessory
ICMP5845,PNIFCKEH_03891,2828167,2828364,accessory
ICMP5845,PNIFCKEH_03892,2828543,2829061,accessory
ICMP5845,PNIFCKEH_03893,2829302,2829439,accessory
ICMP5845,PNIFCKEH_03894,2829538,2829876,accessory
ICMP5845,PNIFCKEH_03895,2830368,2831258,accessory
ICMP5845,PNIFCKEH_03896,2831222,2831536,accessory
ICMP5845,PNIFCKEH_03897,2831533,2832531,accessory
ICMP5845,PNIFCKEH_03898,2832564,2832755,accessory
ICMP5845,PNIFCKEH_03899,2832896,2833534,accessory
ICMP5845,PNIFCKEH_03900,2833659,2833898,accessory
ICMP5845,PNIFCKEH_03901,2833962,2834096,accessory
ICMP5845,PNIFCKEH_03902,2834242,2834721,accessory
ICMP5845,PNIFCKEH_03903,2834922,2835401,accessory
ICMP5845,PNIFCKEH_03904,2836460,2836981,accessory
ICMP5845,PNIFCKEH_03905,2837074,2837397,accessory
ICMP5845,PNIFCKEH_03906,2837342,2837701,accessory
ICMP5845,PNIFCKEH_03907,2837822,2838352,accessory
ICMP5845,PNIFCKEH_03908,2838375,2838824,accessory
ICMP5845,PNIFCKEH_03909,2838740,2839012,accessory
ICMP5845,PNIFCKEH_03910,2839038,2839310,accessory
ICMP5845,PNIFCKEH_03911,2839250,2839852,accessory
ICMP5845,PNIFCKEH_03912,2840037,2840345,accessory
ICMP5845,PNIFCKEH_03913,2840719,2841441,accessory
ICMP5845,PNIFCKEH_03914,2841438,2842097,accessory
ICMP5845,PNIFCKEH_03915,2842176,2842922,accessory
ICMP5845,PNIFCKEH_03916,2843273,2843779,accessory
ICMP5845,PNIFCKEH_03917,2844121,2845014,accessory
ICMP5845,PNIFCKEH_03918,2845367,2845879,accessory
ICMP5845,PNIFCKEH_03919,2846204,2846671,accessory
ICMP5845,PNIFCKEH_03920,2846696,2847811,accessory
ICMP5845,PNIFCKEH_03921,2847928,2849037,accessory
ICMP5845,PNIFCKEH_03922,2849030,2850604,accessory
ICMP5845,PNIFCKEH_03923,2850601,2852157,accessory
ICMP5845,PNIFCKEH_03924,2852096,2852620,accessory
ICMP5845,PNIFCKEH_03925,2852841,2853173,accessory
ICMP5845,PNIFCKEH_03926,2853191,2853424,accessory
ICMP5845,PNIFCKEH_03927,2854093,2854266,accessory
ICMP5845,PNIFCKEH_03928,2854378,2855268,accessory
ICMP5845,PNIFCKEH_03929,2855265,2855969,accessory
ICMP5845,PNIFCKEH_03930,2856500,2857330,accessory
ICMP5845,PNIFCKEH_03931,2857438,2858505,accessory
ICMP5845,PNIFCKEH_03932,2858967,2859857,accessory
ICMP5845,PNIFCKEH_03933,2859805,2859981,accessory
ICMP5845,PNIFCKEH_03934,2859978,2860295,accessory
ICMP5845,PNIFCKEH_03935,2860340,2861260,accessory
ICMP5845,PNIFCKEH_03936,2861257,2861664,accessory
ICMP5845,PNIFCKEH_03937,2861707,2862141,accessory
ICMP5845,PNIFCKEH_03938,2862192,2863238,accessory
ICMP5845,PNIFCKEH_03939,2863301,2864221,accessory
ICMP5845,PNIFCKEH_03940,2864231,2865136,accessory
ICMP5845,PNIFCKEH_03941,2865141,2865479,accessory
ICMP5845,PNIFCKEH_03942,2865755,2867083,accessory
ICMP5845,PNIFCKEH_03943,2867415,2867651,accessory
ICMP5845,PNIFCKEH_03944,2867776,2868111,accessory
ICMP5845,PNIFCKEH_03945,2868139,2868531,accessory
ICMP5845,PNIFCKEH_03946,2868477,2868677,accessory
ICMP5845,PNIFCKEH_03947,2868678,2869025,accessory
ICMP5845,PNIFCKEH_03948,2869227,2869520,accessory
ICMP5845,PNIFCKEH_03949,2869522,2869686,accessory
ICMP5845,PNIFCKEH_03950,2869712,2870122,accessory
ICMP5845,PNIFCKEH_03951,2869947,2870594,accessory
ICMP5845,PNIFCKEH_03952,2870647,2870883,accessory
ICMP5845,PNIFCKEH_03953,2870858,2871445,accessory
ICMP5845,PNIFCKEH_03954,2871650,2872231,accessory
ICMP5845,PNIFCKEH_03955,2872701,2873210,accessory
ICMP5845,PNIFCKEH_03956,2873150,2873764,accessory
ICMP5845,PNIFCKEH_03957,2873919,2874230,accessory
ICMP5845,PNIFCKEH_03958,2874240,2874803,accessory
ICMP5845,PNIFCKEH_03959,2874875,2875567,accessory
ICMP5845,PNIFCKEH_03960,2875932,2876303,accessory
ICMP5845,PNIFCKEH_03961,2876567,2876830,accessory
ICMP5845,PNIFCKEH_03962,2877326,2878048,accessory
ICMP5845,PNIFCKEH_03963,2878266,2878745,accessory
ICMP5845,PNIFCKEH_03964,2878702,2878935,accessory
ICMP5845,PNIFCKEH_03965,2879033,2879503,accessory
ICMP5845,PNIFCKEH_03966,2879863,2880123,accessory
ICMP5845,PNIFCKEH_03967,2880515,2880796,accessory
ICMP5845,PNIFCKEH_03968,2880859,2881089,accessory
ICMP5845,PNIFCKEH_03969,2881552,2881797,accessory
ICMP5845,PNIFCKEH_03970,2881738,2882241,accessory
ICMP5845,PNIFCKEH_03971,2882370,2882534,accessory
ICMP5845,PNIFCKEH_03972,2882531,2883706,accessory
ICMP5845,PNIFCKEH_03973,2883692,2883991,accessory
ICMP5845,PNIFCKEH_03974,2884544,2885212,accessory
ICMP5845,PNIFCKEH_03975,2885206,2885928,accessory
ICMP5845,PNIFCKEH_03976,2885936,2886667,accessory
ICMP5845,PNIFCKEH_03977,2886682,2887410,accessory
ICMP5845,PNIFCKEH_03978,2887611,2888258,accessory
ICMP5845,PNIFCKEH_03979,2889177,2889293,accessory
ICMP5845,PNIFCKEH_03980,2889764,2890084,accessory
ICMP5845,PNIFCKEH_03981,2890113,2892284,accessory
ICMP5845,PNIFCKEH_03982,2892473,2892691,core
ICMP5845,PNIFCKEH_03983,2893039,2893800,accessory
ICMP5845,PNIFCKEH_03984,2893764,2895491,accessory
ICMP5845,PNIFCKEH_03985,2895495,2896766,accessory
ICMP5845,PNIFCKEH_03986,2896730,2897254,accessory
ICMP5845,PNIFCKEH_03987,2897396,2898364,accessory
ICMP5845,PNIFCKEH_03988,2898854,2899243,core
ICMP5845,PNIFCKEH_03989,2899505,2899747,accessory
ICMP5845,PNIFCKEH_03990,2899747,2900085,accessory
ICMP5845,PNIFCKEH_03991,2900085,2900636,accessory
ICMP5845,PNIFCKEH_03992,2900785,2901825,accessory
ICMP5845,PNIFCKEH_03993,2902096,2902827,accessory
ICMP5845,PNIFCKEH_03994,2902914,2903438,accessory
ICMP5845,PNIFCKEH_03995,2903653,2904951,accessory
ICMP5845,PNIFCKEH_03996,2905087,2906379,accessory
ICMP5845,PNIFCKEH_03997,2906710,2907408,accessory
ICMP5845,PNIFCKEH_03998,2907405,2907860,accessory
ICMP5845,PNIFCKEH_03999,2907888,2908628,accessory
ICMP5845,PNIFCKEH_04000,2908782,2909564,accessory
ICMP5845,PNIFCKEH_04001,2909531,2911063,accessory
ICMP5845,PNIFCKEH_04002,2911262,2911954,accessory
ICMP5845,PNIFCKEH_04003,2912364,2914121,accessory
ICMP5845,PNIFCKEH_04004,2914375,2915058,accessory
ICMP5845,PNIFCKEH_04005,2915003,2915485,accessory
ICMP5845,PNIFCKEH_04006,2915752,2916516,accessory
ICMP5845,PNIFCKEH_04007,2916500,2916880,accessory
ICMP5845,PNIFCKEH_04008,2917066,2917749,accessory
ICMP5845,PNIFCKEH_04009,2917817,2918629,accessory
ICMP5845,PNIFCKEH_04010,2918701,2919396,accessory
ICMP5845,PNIFCKEH_04011,2919350,2919523,accessory
ICMP5845,PNIFCKEH_04012,2919611,2919895,accessory
ICMP5845,PNIFCKEH_04013,2920076,2920495,accessory
ICMP5845,PNIFCKEH_04014,2920807,2923065,accessory
ICMP5845,PNIFCKEH_04015,2923257,2924849,accessory
ICMP5845,PNIFCKEH_04016,2924842,2925822,accessory
ICMP5845,PNIFCKEH_04017,2925866,2927074,accessory
ICMP5845,PNIFCKEH_04018,2927159,2927341,accessory
ICMP5845,PNIFCKEH_04019,2927338,2928084,accessory
ICMP5845,PNIFCKEH_04020,2928551,2928763,accessory
ICMP5845,PNIFCKEH_04021,2928755,2928868,accessory
ICMP5845,PNIFCKEH_04022,2928912,2929673,accessory
ICMP5845,PNIFCKEH_04023,2929802,2930590,accessory
ICMP5845,PNIFCKEH_04024,2930583,2931905,accessory
ICMP5845,PNIFCKEH_04025,2931859,2932131,accessory
ICMP5845,PNIFCKEH_04026,2932161,2932601,accessory
ICMP5845,PNIFCKEH_04027,2932594,2934801,accessory
ICMP5845,PNIFCKEH_04028,2934750,2935472,accessory
ICMP5845,PNIFCKEH_04029,2935469,2937055,accessory
ICMP5845,PNIFCKEH_04030,2937233,2939044,accessory
ICMP5845,PNIFCKEH_04031,2939069,2939233,accessory
ICMP5845,PNIFCKEH_04032,2939230,2939778,accessory
ICMP5845,PNIFCKEH_04033,2939817,2940446,accessory
ICMP5845,PNIFCKEH_04034,2940581,2941027,accessory
ICMP5845,PNIFCKEH_04035,2941566,2942756,accessory
ICMP5845,PNIFCKEH_04036,2943028,2943393,accessory
ICMP5845,PNIFCKEH_04037,2943363,2943623,accessory
ICMP5845,PNIFCKEH_04038,2943553,2944662,accessory
ICMP5845,PNIFCKEH_04039,2944959,2945222,accessory
ICMP5845,PNIFCKEH_04040,2945189,2946358,accessory
ICMP5845,PNIFCKEH_04041,2946532,2947440,accessory
ICMP5845,PNIFCKEH_04042,2947457,2947735,accessory
ICMP5845,PNIFCKEH_04043,2947996,2950611,accessory
ICMP5845,PNIFCKEH_04044,2951029,2951385,accessory
ICMP5845,PNIFCKEH_04045,2951451,2951726,accessory
ICMP5845,PNIFCKEH_04046,2951758,2951979,accessory
ICMP5845,PNIFCKEH_04047,2952322,2952531,accessory
ICMP5845,PNIFCKEH_04048,2952828,2952971,accessory
ICMP5845,PNIFCKEH_04049,2952911,2953918,accessory
ICMP5845,PNIFCKEH_04050,2954080,2954625,accessory
ICMP5845,PNIFCKEH_04051,2955252,2955581,accessory
ICMP5845,PNIFCKEH_04052,2955587,2957203,accessory
ICMP5845,PNIFCKEH_04053,2957158,2957403,accessory
ICMP5845,PNIFCKEH_04054,2957409,2958005,accessory
ICMP5845,PNIFCKEH_04055,2958062,2959318,accessory
ICMP5845,PNIFCKEH_04056,2959347,2960621,accessory
ICMP5845,PNIFCKEH_04057,2960703,2962061,accessory
ICMP5845,PNIFCKEH_04058,2962070,2962246,accessory
ICMP5845,PNIFCKEH_04059,2962246,2962872,accessory
ICMP5845,PNIFCKEH_04060,2963268,2963438,accessory
ICMP5845,PNIFCKEH_04061,2963539,2964057,accessory
ICMP5845,PNIFCKEH_04062,2964076,2965950,accessory
ICMP5845,PNIFCKEH_04063,2966066,2966542,accessory
ICMP5845,PNIFCKEH_04064,2966717,2966860,accessory
ICMP5845,PNIFCKEH_04065,2967067,2967777,accessory
ICMP5845,PNIFCKEH_04066,2968125,2968634,accessory
ICMP5845,PNIFCKEH_04067,2968836,2969474,accessory
ICMP5845,PNIFCKEH_04068,2969434,2970123,accessory
ICMP5845,PNIFCKEH_04069,2970142,2970801,accessory
ICMP5845,PNIFCKEH_04070,2970966,2971274,accessory
ICMP5845,PNIFCKEH_04071,2971285,2972121,accessory
ICMP5845,PNIFCKEH_04072,2972284,2972619,accessory
ICMP5845,PNIFCKEH_04073,2972655,2973485,accessory
ICMP5845,PNIFCKEH_04074,2973401,2973625,accessory
ICMP5845,PNIFCKEH_04075,2973633,2973803,accessory
ICMP5845,PNIFCKEH_04076,2973803,2974078,accessory
ICMP5845,PNIFCKEH_04077,2974210,2975655,accessory
ICMP5845,PNIFCKEH_04078,2975697,2976263,accessory
ICMP5845,PNIFCKEH_04079,2977159,2977584,accessory
ICMP5845,PNIFCKEH_04080,2977895,2978038,accessory
ICMP5845,PNIFCKEH_04081,2978117,2978629,accessory
ICMP5845,PNIFCKEH_04082,2978832,2979698,accessory
ICMP5845,PNIFCKEH_04083,2979710,2979922,accessory
ICMP5845,PNIFCKEH_04084,2980119,2980394,accessory
ICMP5845,PNIFCKEH_04085,2980496,2980819,accessory
ICMP5845,PNIFCKEH_04086,2980883,2980978,accessory
ICMP5845,PNIFCKEH_04087,2980978,2981295,accessory
ICMP5845,PNIFCKEH_04088,2981316,2981624,accessory
ICMP5845,PNIFCKEH_04089,2981683,2982729,accessory
ICMP5845,PNIFCKEH_04090,2982908,2983237,accessory
ICMP5845,PNIFCKEH_04091,2983280,2983606,accessory
ICMP5845,PNIFCKEH_04092,2983726,2984382,accessory
ICMP5845,PNIFCKEH_04095,2985577,2986068,accessory
ICMP5845,PNIFCKEH_04096,2986074,2987063,accessory
ICMP5845,PNIFCKEH_04097,2987124,2988497,accessory
ICMP5845,PNIFCKEH_04098,2989220,2989612,accessory
ICMP5845,PNIFCKEH_04099,2989563,2990381,accessory
ICMP5845,PNIFCKEH_04100,2990528,2990758,accessory
ICMP5845,PNIFCKEH_04101,2990779,2991378,accessory
ICMP5845,PNIFCKEH_04102,2991428,2991544,accessory
ICMP5845,PNIFCKEH_04103,2991926,2992225,accessory
ICMP5845,PNIFCKEH_04104,2992601,2993485,accessory
ICMP5845,PNIFCKEH_04105,2993498,2993695,accessory
ICMP5845,PNIFCKEH_04106,2994295,2994561,accessory
ICMP5845,PNIFCKEH_04107,2994625,2996022,accessory
ICMP5845,PNIFCKEH_04108,2997811,2998692,accessory
ICMP5845,PNIFCKEH_04109,2999629,3000027,accessory
ICMP5845,PNIFCKEH_04110,2999966,3000199,accessory
ICMP5845,PNIFCKEH_04111,3000372,3000881,accessory
ICMP5845,PNIFCKEH_04112,3001703,3002362,accessory
ICMP5845,PNIFCKEH_04113,3002355,3004187,accessory
ICMP5845,PNIFCKEH_04114,3004259,3004807,accessory
ICMP5845,PNIFCKEH_04118,3005409,3006410,accessory
ICMP5845,PNIFCKEH_04119,3006404,3006613,accessory
ICMP5845,PNIFCKEH_04120,3006610,3006906,accessory
ICMP5845,PNIFCKEH_04121,3007028,3007972,accessory
ICMP5845,PNIFCKEH_04122,3008053,3008880,accessory
ICMP5845,PNIFCKEH_04123,3008856,3009170,accessory
ICMP5845,PNIFCKEH_04124,3009729,3009896,accessory
ICMP5845,PNIFCKEH_04125,3010603,3010905,accessory
ICMP5845,PNIFCKEH_04126,3011138,3011425,accessory
ICMP5845,PNIFCKEH_04127,3011538,3012254,accessory
ICMP5845,PNIFCKEH_04128,3012470,3012805,accessory
ICMP5845,PNIFCKEH_04129,3012784,3014064,accessory
ICMP5845,PNIFCKEH_04130,3014057,3014590,accessory
ICMP5845,PNIFCKEH_04131,3014605,3016023,accessory
ICMP5845,PNIFCKEH_04132,3015965,3016621,accessory
ICMP5845,PNIFCKEH_04133,3016756,3016998,accessory
ICMP5845,PNIFCKEH_04134,3017005,3017403,accessory
ICMP5845,PNIFCKEH_04135,3017751,3018272,accessory
ICMP5845,PNIFCKEH_04136,3018423,3018620,accessory
ICMP5845,PNIFCKEH_04137,3018583,3019503,accessory
ICMP5845,PNIFCKEH_04138,3020028,3021080,accessory
ICMP5845,PNIFCKEH_04139,3021126,3021698,accessory
ICMP5845,PNIFCKEH_04140,3021729,3022286,accessory
ICMP5845,PNIFCKEH_04141,3023280,3023660,accessory
ICMP5845,PNIFCKEH_04142,3023664,3023912,accessory
ICMP5845,PNIFCKEH_04143,3024218,3025330,accessory
ICMP5845,PNIFCKEH_04144,3025438,3025692,accessory
ICMP5845,PNIFCKEH_04145,3026017,3026262,accessory
ICMP5845,PNIFCKEH_04146,3026599,3027309,accessory
ICMP5845,PNIFCKEH_04147,3027338,3027571,accessory
ICMP5845,PNIFCKEH_04148,3027798,3028844,accessory
ICMP5845,PNIFCKEH_04149,3029000,3029563,accessory
ICMP5845,PNIFCKEH_04150,3029857,3030447,accessory
ICMP5845,PNIFCKEH_04151,3030662,3031099,accessory
ICMP5845,PNIFCKEH_04152,3031627,3031944,accessory
ICMP5845,PNIFCKEH_04153,3032069,3033607,accessory
ICMP5845,PNIFCKEH_04154,3033812,3034339,accessory
ICMP5845,PNIFCKEH_04155,3034379,3034726,accessory
ICMP5845,PNIFCKEH_04156,3035012,3035410,accessory
ICMP5845,PNIFCKEH_04157,3035701,3035943,accessory
ICMP5845,PNIFCKEH_04158,3035863,3036294,accessory
ICMP5845,PNIFCKEH_04159,3036299,3036604,accessory
ICMP5845,PNIFCKEH_04160,3036705,3037373,accessory
ICMP5845,PNIFCKEH_04161,3037530,3037940,accessory
ICMP5845,PNIFCKEH_04162,3037947,3038351,accessory
ICMP5845,PNIFCKEH_04163,3038363,3039046,accessory
ICMP5845,PNIFCKEH_04164,3039074,3040303,accessory
ICMP5845,PNIFCKEH_04165,3040325,3041080,accessory
ICMP5845,PNIFCKEH_04166,3041098,3041880,accessory
ICMP5845,PNIFCKEH_04167,3041945,3042646,accessory
ICMP5845,PNIFCKEH_04168,3042656,3043753,accessory
ICMP5845,PNIFCKEH_04169,3043753,3044691,accessory
ICMP5845,PNIFCKEH_04170,3045259,3046584,accessory
ICMP5845,PNIFCKEH_04171,3046602,3047567,accessory
ICMP5845,PNIFCKEH_04172,3048187,3049089,accessory
ICMP5845,PNIFCKEH_04173,3050190,3051491,accessory
ICMP5845,PNIFCKEH_04174,3051488,3052573,accessory
ICMP5845,PNIFCKEH_04175,3053024,3053356,accessory
ICMP5845,PNIFCKEH_04176,3053343,3053780,accessory
ICMP5845,PNIFCKEH_04177,3053981,3054238,accessory
ICMP5845,PNIFCKEH_04178,3054192,3054695,accessory
ICMP5845,PNIFCKEH_04179,3054706,3055017,accessory
ICMP5845,PNIFCKEH_04180,3055050,3055262,accessory
ICMP5845,PNIFCKEH_04181,3055446,3055610,accessory
ICMP5845,PNIFCKEH_04182,3056584,3057030,accessory
ICMP5845,PNIFCKEH_04183,3057141,3057749,accessory
ICMP5845,PNIFCKEH_04184,3057930,3058178,accessory
ICMP5845,PNIFCKEH_04185,3058390,3058959,accessory
ICMP5845,PNIFCKEH_04186,3058982,3059599,accessory
ICMP5845,PNIFCKEH_04187,3059661,3059948,accessory
ICMP5845,PNIFCKEH_04188,3059926,3060381,accessory
ICMP5845,PNIFCKEH_04189,3060421,3060597,accessory
ICMP5845,PNIFCKEH_04190,3060599,3061195,accessory
ICMP5845,PNIFCKEH_04191,3061387,3062022,accessory
ICMP5845,PNIFCKEH_04192,3062668,3063453,accessory
ICMP5845,PNIFCKEH_04193,3063453,3063722,accessory
ICMP5845,PNIFCKEH_04194,3063862,3064596,accessory
ICMP5845,PNIFCKEH_04195,3064593,3064988,accessory
ICMP5845,PNIFCKEH_04196,3064990,3065394,accessory
ICMP5845,PNIFCKEH_04197,3065419,3066393,accessory
ICMP5845,PNIFCKEH_04198,3066398,3066799,accessory
ICMP5845,PNIFCKEH_04199,3067032,3067937,accessory
ICMP5845,PNIFCKEH_04200,3068027,3068356,accessory
ICMP5845,PNIFCKEH_04201,3068367,3068798,accessory
ICMP5845,PNIFCKEH_04202,3068814,3070175,accessory
ICMP5845,PNIFCKEH_04203,3070175,3070867,accessory
ICMP5845,PNIFCKEH_04204,3070860,3071852,accessory
ICMP5845,PNIFCKEH_04205,3071849,3073039,accessory
ICMP5845,PNIFCKEH_04206,3073036,3073569,accessory
ICMP5845,PNIFCKEH_04207,3073809,3074120,accessory
ICMP5845,PNIFCKEH_04208,3074246,3074677,accessory
ICMP5845,PNIFCKEH_04209,3075360,3075713,accessory
ICMP5845,PNIFCKEH_04210,3075925,3076284,accessory
ICMP5845,PNIFCKEH_04211,3076596,3076820,accessory
ICMP5845,PNIFCKEH_04212,3077188,3077352,accessory
ICMP5845,PNIFCKEH_04213,3077412,3077600,accessory
ICMP5845,PNIFCKEH_04214,3077597,3077911,accessory
ICMP5845,PNIFCKEH_04215,3078397,3078975,accessory
ICMP5845,PNIFCKEH_04216,3079005,3079376,accessory
ICMP5845,PNIFCKEH_04217,3079512,3080111,accessory
ICMP5845,PNIFCKEH_04218,3080105,3080536,accessory
ICMP5845,PNIFCKEH_04219,3080735,3081895,accessory
ICMP5845,PNIFCKEH_04220,3082216,3082527,accessory
ICMP5845,PNIFCKEH_04221,3082637,3083203,accessory
ICMP5845,PNIFCKEH_04222,3083213,3084037,accessory
ICMP5845,PNIFCKEH_04223,3084070,3084333,accessory
ICMP5845,PNIFCKEH_04224,3084407,3084610,accessory
ICMP5845,PNIFCKEH_04225,3085173,3085478,accessory
ICMP5845,PNIFCKEH_04226,3085765,3085875,accessory
ICMP5845,PNIFCKEH_04227,3086129,3086608,accessory
ICMP5845,PNIFCKEH_04228,3086856,3087179,accessory
ICMP5845,PNIFCKEH_04229,3087266,3088138,accessory
ICMP5845,PNIFCKEH_04230,3088131,3089210,accessory
ICMP5845,PNIFCKEH_04231,3089210,3089743,accessory
ICMP5845,PNIFCKEH_04232,3090011,3090439,accessory
ICMP5845,PNIFCKEH_04233,3090488,3090814,accessory
ICMP5845,PNIFCKEH_04234,3091339,3091674,accessory
ICMP5845,PNIFCKEH_04235,3091778,3092365,accessory
ICMP5845,PNIFCKEH_04236,3092617,3092898,accessory
ICMP5845,PNIFCKEH_04237,3093429,3093866,accessory
ICMP5845,PNIFCKEH_04238,3094031,3094483,accessory
ICMP5845,PNIFCKEH_04239,3094456,3094761,accessory
ICMP5845,PNIFCKEH_04240,3094776,3094976,accessory
ICMP5845,PNIFCKEH_04241,3095106,3096011,accessory
ICMP5845,PNIFCKEH_04242,3096008,3096631,accessory
ICMP5845,PNIFCKEH_04243,3096858,3098114,accessory
ICMP5845,PNIFCKEH_04244,3098152,3099234,accessory
ICMP5845,PNIFCKEH_04245,3099061,3099435,accessory
ICMP5845,PNIFCKEH_04246,3099521,3099853,accessory
ICMP5845,PNIFCKEH_04247,3100434,3100952,accessory
ICMP5845,PNIFCKEH_04248,3100903,3101124,accessory
ICMP5845,PNIFCKEH_04249,3101140,3101391,accessory
ICMP5845,PNIFCKEH_04250,3101424,3101993,accessory
ICMP5845,PNIFCKEH_04251,3102045,3102455,accessory
ICMP5845,PNIFCKEH_04252,3102355,3103617,accessory
ICMP5845,PNIFCKEH_04253,3104334,3104849,accessory
ICMP5845,PNIFCKEH_04254,3104858,3105667,accessory
ICMP5845,PNIFCKEH_04255,3105694,3106275,accessory
ICMP5845,PNIFCKEH_04256,3106325,3106708,accessory
ICMP5845,PNIFCKEH_04257,3106759,3107271,accessory
ICMP5845,PNIFCKEH_04258,3107286,3108062,accessory
ICMP5845,PNIFCKEH_04259,3108059,3109204,accessory
ICMP5845,PNIFCKEH_04260,3109201,3109959,accessory
ICMP5845,PNIFCKEH_04261,3109962,3112076,accessory
ICMP5845,PNIFCKEH_04262,3112132,3112677,accessory
ICMP5845,PNIFCKEH_04263,3112737,3113291,accessory
ICMP5845,PNIFCKEH_04264,3113383,3113892,accessory
ICMP5845,PNIFCKEH_04265,3114045,3114308,accessory
ICMP5845,PNIFCKEH_04266,3115408,3115695,accessory
ICMP5845,PNIFCKEH_04267,3115738,3116226,accessory
ICMP5845,PNIFCKEH_04268,3116847,3117122,accessory
ICMP5845,PNIFCKEH_04269,3117194,3117379,accessory
ICMP5845,PNIFCKEH_04270,3117376,3118005,accessory
ICMP5845,PNIFCKEH_04271,3118431,3118790,accessory
ICMP5845,PNIFCKEH_04272,3118885,3119124,accessory
ICMP5845,PNIFCKEH_04273,3119325,3119480,accessory
ICMP5845,PNIFCKEH_04274,3119531,3120151,accessory
ICMP5845,PNIFCKEH_04275,3120761,3121096,accessory
ICMP5845,PNIFCKEH_04276,3121315,3121497,accessory
ICMP5845,PNIFCKEH_04277,3121508,3121687,accessory
ICMP5845,PNIFCKEH_04278,3121873,3122058,accessory
ICMP5845,PNIFCKEH_04279,3122055,3122534,accessory
ICMP5845,PNIFCKEH_04280,3122660,3122788,accessory
ICMP5845,PNIFCKEH_04281,3122907,3123065,accessory
ICMP5845,PNIFCKEH_04282,3123215,3124612,accessory
ICMP5845,PNIFCKEH_04283,3124746,3125363,accessory
ICMP5845,PNIFCKEH_04284,3125530,3126141,accessory
ICMP5845,PNIFCKEH_04285,3126104,3126250,accessory
ICMP5845,PNIFCKEH_04286,3126305,3126844,accessory
ICMP5845,PNIFCKEH_04287,3127687,3127902,accessory
ICMP5845,PNIFCKEH_04288,3128108,3128671,accessory
ICMP5845,PNIFCKEH_04289,3128874,3129668,accessory
ICMP5845,PNIFCKEH_04290,3130183,3130494,accessory
ICMP5845,PNIFCKEH_04291,3131653,3133581,accessory
ICMP5845,PNIFCKEH_04292,3133786,3134136,accessory
ICMP5845,PNIFCKEH_04293,3134233,3134430,core
ICMP5845,PNIFCKEH_04294,3134469,3134825,core
ICMP5845,PNIFCKEH_04295,3135155,3136138,accessory
ICMP5845,PNIFCKEH_04296,3136309,3136854,accessory
ICMP5845,PNIFCKEH_04297,3136851,3138539,accessory
ICMP5845,PNIFCKEH_04298,3138544,3138780,accessory
ICMP5845,PNIFCKEH_04299,3138681,3138968,accessory
ICMP5845,PNIFCKEH_04300,3138978,3139346,accessory
ICMP5845,PNIFCKEH_04301,3139343,3139966,accessory
ICMP5845,PNIFCKEH_04302,3140057,3140344,accessory
ICMP5845,PNIFCKEH_04303,3140908,3141177,accessory
ICMP5845,PNIFCKEH_04304,3141540,3141815,accessory
ICMP5845,PNIFCKEH_04305,3141963,3142061,accessory
ICMP5845,PNIFCKEH_04306,3142063,3142284,accessory
ICMP5845,PNIFCKEH_04307,3142439,3142696,accessory
ICMP5845,PNIFCKEH_04308,3142663,3142956,accessory
ICMP5845,PNIFCKEH_04309,3143710,3144255,accessory
ICMP5845,PNIFCKEH_04310,3144953,3145411,accessory
ICMP5845,PNIFCKEH_04311,3145943,3146686,accessory
ICMP5845,PNIFCKEH_04312,3146778,3148016,accessory
ICMP5845,PNIFCKEH_04313,3148013,3148216,accessory
ICMP5845,PNIFCKEH_04314,3148240,3148461,accessory
ICMP5845,PNIFCKEH_04315,3148526,3148723,accessory
ICMP5845,PNIFCKEH_04316,3148738,3150519,accessory
